College Name,Contact no,Email,Website,Address
"DCE Gurgaon Contact Number, Address & Location Map, Gurgaon","+91-1242253144, 2251602, 4087145, +91-1242375502, 2375503, 2375504, +91-9910380109",admission@dronocharya.info,http://www.ggnindia.dronacharya.info,"Khentawas,Farrukh Nagar  (122506), Gurgaon, Haryana"
"UVCE bangalore Contact Number, Address & Location Map, Bengaluru","+91-80-22961803, +91-80-22961911",info@uvcebangalore.ac.in,http://uvcebangalore.ac.in/,"K R Circle, Dr Ambedkar Veedhi,rnBangalore, Karnataka 560001"
"SRM University Chennai Contact Number, Address & Location Map, Chennai",44-27453622,admissions.india@srmuniv.ac.in,https://www.srmist.edu.in,"SRM Institute of Science and Technology (formerly known as SRM University), SRM Nagar, Kattankulathur,  Kancheepuram District, Tamil Nadu - 603203"
"HIET Ghaziabad Contact Number, Address & Location Map, Ghaziabad","+91-8076971120 ,+91-8766278250",info@hiet.org,http://www.hiet.org,"26th Km. Mile Stone, Delhi Hapur Bypass, NH-24, PO-Adhyatmik Nagar, Ghaziabad (U.P.) 201015"
"Dronacharya Group of Institutions Contact Number, Address & Location Map, Greater Noida","+91-1202322022, 2323851, 2323852, 2323854, 2323855, 2323856 +91-9910380115",admission@gnindia.dronacharya.info,http://www.gnindia.dronacharya.info,"#27, APJ Abdul Kalam Road,  Knowledge Park-III, Greater Noida, Uttar Pradesh – 201306"
"Lingaya's Vidyapeeth Contact Number, Address & Location Map, Faridabad","+91-8929042765, +91-8447744303",Admission@lingayasvidyapeeth.edu.in,http://www.lingayasuniversity.edu.in,"University Campus:  Nachauli, Jasana Road, Old Faridabad, Haryana"
"GITAM (Deemed To Be University) (GST), Bangalore Contact Number, Address & Location Map, Bengaluru",+91-8028098000,director_blrcampus@gitam.edu,http://www.blrgst.gitam.edu,"GITAM School of Technology NH 207, Nagadenehalli Doddaballapur taluk Bengaluru-561203 Karnataka, INDIA."
"LPU Contact Number, Address & Location Map, Phagwara","+91-1824-404404,18001024431",admissions@lpu.co.in,http://www.lpu.in,"Lovely Professional University, Jalandhar - Delhi G.T. Road, Phagwara, Punjab (India) - 144411"
"Sanskriti University Contact Number, Address & Location Map, Mathura","+91-91 9358512345, 7500723300, +91-7500183300,+91-9690899944",enquiry@sanskriti.edu.in,http://www.sanskriti.edu.in,"28 K. M. Stone, Mathura - Delhi Highway, Chhata, Mathura Uttar Pradesh (U.P.) Pin - 281401"
"AKGEC Ghaziabad Contact Number, Address & Location Map, Ghaziabad",+91-0120-2762841,akgecor@akgec.org,http://www.akgec.in/,"27th Km Milestone, Delhi - Hapur Bypass Road, P.O. Adhyatmik Nagar Ghaziabad - 201009"
"JSSATE Noida Contact Number, Address & Location Map, Noida","0120-2400104, 2400115",registrar@jssaten.ac.in,http://www.jssaten.ac.in/,"C-20/1, Sector-62, Noida, Uttar Pradesh, India-201301"
"MSRIT Contact Number, Address & Location Map, Bengaluru",+91-80-23607902,admn@msrit.edu,http://www.msrit.edu/,"MSR Nagar, MSRIT Post, Bangalore u2013 560 054"
"IIIT Delhi Contact Number, Address & Location Map, Delhi",+91-011-26907400,info@iiitd.ac.in,http://www.iiitd.ac.in/,"Okhla Industrial Estate,Phase III (Near Govind Puri Metro Station) New Delhi, India - 110020"
"CCET Chandigarh Contact Number, Address & Location Map, Chandigarh","+91-172-2750872, +91-172-2750943,  +91-172-2750947",academics@ccet.ac.in,http://www.ccet.ac.in/,"Chandigarh College Of Engineering & Technology(CCET)Sector-26 , Chandigarh, Pincode: 160019 India."
"BVCOE Delhi Contact Number, Address & Location Map, Delhi",+91-11-25278444,coedelhi@bharatividyapeeth.edu,http://bvcoend.ac.in,"A 4,Paschim Vihar, New Delhi 110063, (In front of Paschim Vihar East Metro Station.)"
"Government College of Engineering (GCE), Chandrapur Contact Number, Address & Location Map, Chandrapur",+91-07172-227664,principal@gcoec.ac.in,http://www.gcoec.ac.in/,"Ballarsha Bypass Road, rnChandrapur - 442 403.rnMaharashtra State."
"University of Engineering & Management (UEM), Kolkata Contact Number, Address & Location Map, Kolkata","+91-8010700500, +91-3323572059 , +91-3323572995",admissions@iemcal.com,http://www.uem.edu.in,"University Area, Plot No.III- B/5, Main Arterial Road New Town ,Action Area - III , Kolkata -700160"
"Invertis University Contact Number, Address & Location Map, Bareilly","+91-581-2460442/2460443, +91-7303403676",info@invertis.org,http://www.invertisuniversity.ac.in,"Invertis University Invertis Village, Delhi Lucknow Highway NH-24, Bareilly, Uttar Pradesh Pin - 243 123, India.."
"Guru Nanak Dev Engineering College (GNDEC), Ludhiana Contact Number, Address & Location Map, Ludhiana","+91-0161-2502700, +91-0161-5064501",dirrector@gndec.ac.in,http://www.gndec.ac.in/,"Guru Nanak Dev Engineering College Gill Park, Ludhiana 141006, Punjab(India)."
"SRMU Lucknow Contact Number, Address & Location Map, Lucknow","+91 9838904666,+91 7880313888, +91-18001026004",admissions@srmu.ac.in,http://www.srmu.ac.in,"Village - Hadauri, Post - Tindola, Lucknow-Deva Road, Barabanki, Uttar Pradesh - 225003"
"Sanjay Ghodawat University Contact Number, Address & Location Map, Kolhapur",+91-9011039800 / +91-90110 22567 / +91-8830868610,rajesh.vashikar@sanjayghodawatuniversity.ac.in,http://www.sanjayghodawatuniversity.ac.in,"Kolhapur - Sangli Highway,  A/p Atigre - 416 118  Tal. - Hatkanangale  Dist. - Kolhapur  Maharashtra, India"
"SRM University Contact Number, Address & Location Map, Amaravati","+91-863-2343000, +91-1800-599-2233",admissions@srmap.edu.in,http://www.srmap.edu.in,"Neerukonda, Mangalagiri Mandal Guntur District, Mangalagiri, Andhra Pradesh 522502"
"NIT Silchar Contact Number, Address & Location Map, Silchar",+91-9435171942,rguptanitsri@gmail.com,http://www.nits.ac.in/,"REC Sub Post Office NIT, Pin-788010, Silchar, Assam"
"Chandigarh University Contact Number, Address & Location Map, Mohali","+91-160-3051003, 1800 1212 88800",admissions@cumail.in,http://www.cuchd.in,"Chandigarh University NH-95 Chandigarh-Ludhiana Highway, Mohali, Punjab (INDIA)"
"AMRITA SAI INSTITUTE OF SCIENCE AND TECHNOLOGY Contact Number, Address & Location Map, Vijayawada","1800 12 12 369, 9490797539, 9502950858",info@amritasai.org.in,http://www.amritasai.org.in/,"AMRITA SAI NAGAR, PARITALA, KANCHIKACHERLA MANDAL, NTR DIST, 521180"
"NIT Patna Contact Number, Address & Location Map, Patna",+91-0612-2371715,baboorai@nitp.ac.in,http://www.nitp.ac.in,"Ashok Raj Path, Patna, Bihar, India- 800005, National Institute of Technology,Patna-800005,Bihar,INDIA"
"Vivekananda Institute of Technology (VIT,VIT Jaipur), Jaipur Contact Number, Address & Location Map, Jaipur","0141-2851000, 9549360-444",info@vitj.ac.in,http://www.vitj.ac.in,"Vivekananda Institute of Technology Sector-36, NRI Road, Jagatpura, Jaipur-303012 Rajasthan, India"
"NIT Goa Contact Number, Address & Location Map, Ponda",0832- 2404200,psreddy@nitgoa.ac.in,http://www.nitgoa.ac.in/,"National Institute of Technology Goa,Farmagudi, Ponda , Goa - 403 401"
"Navrachana University Contact Number, Address & Location Map, Vadodara","+91-265-6172-100 , +91-265-6172-222",nuv@nuv.ac.in,http://www.nuv.ac.in,"Vasna Bhayli Road, Vadodara - 391410."
"NIT Sikkim Contact Number, Address & Location Map, Ravangla",+91-8670364931,director@nitsikkim.ac.in,http://www.nitsikkim.ac.in/
"SOA Neemrana Contact Number, Address & Location Map, Neemrana","+91-9811315363, +91-9870273846",ccashoka@gmail.com,http://www.soaneemrana.org,"I-04, RIICO Industrials Area, Delhi-Jaipur Highway, Neemrana , Alwar, Rajasthan, India- 301705"
"Vishveshwarya Group of Institutions Contact Number, Address & Location Map, Greater Noida",81302 93785,admissions@vgi.ac.in,https://www.vgi.ac.in/,"Ghaziabad-Bulandshahar G.T. Road, NH-91 Greater Noida Phase-II, Gautam Buddha Nagar, UP"
"NIT Puducherry Contact Number, Address & Location Map, Puducherry",+91-4368-265232,registrar@nitpy.ac.in,http://www.nitpy.ac.in,"NH32, Karaikal, Puducherry 609609"
"CMC Coimbatore Contact Number, Address & Location Map, Coimbatore","+91-1800 120 5533 , +91-422 2364 999",cmcinfo@cmc.ac.in,http://www.cmcmarine.in,"Coimbatore Marine College, 296,Pollachi Main Road, Myleripalayam, Othakkalmandapam (Post), Coimbatoreu2013641032"
"NIT Nagaland Contact Number, Address & Location Map, Dimapur",+91-3862-241821,registrar@nitnagaland.ac.in,https://nitnagaland.ac.in/,"Chumukedima, Dimapur, Nagaland - 797 103"
"Gateway Education Contact Number, Address & Location Map, Sonepat","91+9650066221,91+",admissions@gateway.edu.in,http://www.gateway.edu.in,"Gateway Institutions Campus Rd, Sector 11, Sonipat, Haryana 131001"
"GRIMT Yamunanagar Contact Number, Address & Location Map, Yamunanagar",91+9355688201,admissions@grimtradaur.ac.in,http://www.grimtradaur.ac.in,"Global Research Institute of Management & Technology, Radaur, Distt. Yamunanagar"
"NIT Manipur Contact Number, Address & Location Map, Imphal",+91-0385-2058566,nitmanipur@yahoo.in,http://www.nitmanipur.ac.in,"National Institute of Technology,Manipur Takyelpat, Imphal-795001, Manipur (INDIA)"
"IIMT College of Engineering (IIMT), Greater Noida Contact Number, Address & Location Map, Greater Noida","+91-9717015300, +9-1120 232 2655",portal_gn@iimtindia.net,http://www.iimtindia.net,"Knowledge Park III, plot no. 20-A  Greater Noida Uttar Pradesh India"
"DPG Institute of Technology & Management Contact Number, Address & Location Map, Gurgaon","+91-9211726982, +91-9718627777",info@dpgitm.ac.in,http://www.dpgitm.ac.in,"Sec-34, near Hero Honda Chowk, Behind marble market, Gurugram-122004"
"NIT Mizoram Contact Number, Address & Location Map, Aizawl",0389-2391236 (o) /0389-2391774 / 0389-2391699,nit_mizoram@nitmz.ac.in,http://www.nitmz.ac.in/Default.aspx,"NIT Mizoram Chaltlang, Aizawl-796012 Mizoram, India"
"PIET Panipat Contact Number, Address & Location Map, Panipat","+91-180-3059200, 3059201, 3059202",info@piet.co.in,http://www.piet.co.in,"70, Milestone GT Road, Samalkha, Panipat 132102 Haryana, India"
"Aryans Group Of Colleges Contact Number, Address & Location Map, Chandigarh","+91-9876299888, +91-9876599888",anshukataria@gmail.com,http://www.aryans.edu.in,"Aryans Group of Colleges, Village Nepra, Tehsil- Rajpura, Distt.- Patiala (Punjab), 140401"
"Bharat Institute Of Technology And Science For Women (BITSW), Hyderabad Contact Number, Address & Location Map, Hyderabad",040-27645849,http://www.bitsw.ac.in/,Near Fever Hospital rnNallakuntarnHyderabad
"MIT Moradabad Contact Number, Address & Location Map, Moradabad","+91-591-2452207,+91-8979679678 +91-8449599678",registrar@mitmoradabad.edu.in,http://www.mitmoradabad.edu.in/,"Ram Ganga Vihar, Phase - II,  Moradabad - 244 001 (U.P.)  INDIA"
"Bharath Institute of Higher Education And Research Contact Number, Address & Location Map, Chennai",+91-4422290742,admission@bharathuniv.ac.in,http://www.bharathuniv.ac.in,"# 173 Agharam Road Selaiyur, Chennai - 600 073"
"Kaziranga University Contact Number, Address & Location Map, Jorhat","+91-18005725898, +91-91270 56383",info@kzu.ac.in,https://www.kzu.ac.in/,"Koraikhowa, NH-37, Jorhat, Assam"
"Atria Institute of Technology Contact Number, Address & Location Map, Bengaluru",+91-7090329032,admissions@atria.edu,http://www.atria.edu,"ASKB Campus, 1st Main Rd, Ags Colony, Anandnagar, Hebbal, Bengaluru, Karnataka 560024"
"UNIVERSITY INSTITUTE OF SCIENCE AND TECHNOLOGY Contact Number, Address & Location Map, Raisen","0755-2700400, 0755-2700433, 0755-2700447",info@rntu.ac.in,https://rntu.ac.in/academics/management,"RabinadraNath Tagore UNIVERSITY, Village: Mendua ,Post: Bhojpur, Near Bangrasiya chouraha, Bhopal-Chiklod Road ,District: Raisen,(M.P.)"
"JBIET Hyderabad Contact Number, Address & Location Map, Hyderabad",+91-8413 235127,info@jbiet.edu.in,http://www.jbiet.edu.in,"Bhaskar Nagar, Moinabad Mandal R.R. District, Hyderabad Telangana State , India-500075"
"Moodlakatte Institute Of Technology Contact Number, Address & Location Map, Kundapur",08254   237258,m_itech@rediffmail.com,http://mitkundapura.com,"Moodlakatte,Kundapura Taluk,Udupi District,Karnataka,576217,India"
"Academy of Maritime Education and Training University Contact Number, Address & Location Map, Kanchipuram","+91-442747 2155 / 2747 2157,+91-98842 83124",admission@ametuniv.ac.in,http://www.ametuniv.ac.in/index.html,"135, SH 49, Kanathur, Tamil Nadu 603112"
"ACE Engineering College Contact Number, Address & Location Map, Medchal","9133308494, 9912391169",admissions@aceec.ac.in,https://www.aceec.ac.in/,"ACE Engineering College, Ankushapur, Ghatkesar Mandal, Medchal District, Telangana. – 501 301."
"Indian Maritime University Contact Number, Address & Location Map, Chennai",91 (44) 2453 9020,academicscell@imu.ac.in,http://www.imu.edu.in/index.php?sub_prod_id=73,Indian Maritime University East Coast Road Semmencherry Chennai - 600119
"MEC Bikaner Contact Number, Address & Location Map, Bikaner","0151-2970944, +91-6376914261, +91-6376914262, +919461471451",admission@marudhar.ac.in,http://www.marudhar.ac.in,"Marudhar Engineering College, Raisar. NH-11, Jaipur Road Bikaner 334001"
"PRIST University Contact Number, Address & Location Map, Thanjavur","+91-4362-265021, +91-1800-425-7407",admissions@prist.ac.in,http://www.prist.ac.in,"Thanjavur -Trichy Highways, Vallam, Thanjavur - 613403, Tamil Nadu."
"Dev Bhoomi Uttarakhand University Contact Number, Address & Location Map, Dehradun",+91-135-2694241,Admission@dbgidoon.ac.in,http://www.dbgidoon.ac.in,"Dev Bhoomi Campus, Chakrata Road Navgaon, Manduwala, Dehradun- 248007"
"Aurora's Technological & Research Institute - Uppal Contact Number, Address & Location Map, Medchal","+91-040-20050999, +91-9100000070, +91-9100000993",info@atri.edu.in,http://www.atri.edu.in,"Parvathapur(V), Ghatkesar(M), Uppal (post), Dist. Ranga Reddy Telangana-500098, India"
"Dr. M.G.R. Educational And Research Institute Contact Number, Address & Location Map, Chennai","+91-4423782176 ,+91-4423782186, +91-4423782085",contact@drmgrdu.ac.in,http://www.drmgrdu.ac.in,"E.V.R Periyar Salai (NH4 Highway), Maduravoyal, Chennai - 600095. Tamilnadu, India."
"NIT Garwhal Contact Number, Address & Location Map, Garhwal",+91-01346-257400,nituttarakhand@gmail.com,http://nituk.ac.in/,"Temporary Campus, Govt. ITI, Srinagar(Garwhal)- 246174"
"SKIT Jaipur Contact Number, Address & Location Map, Jaipur","+91-141-5160400, 350 0300, 2752165, 2752167, 2759609, +91-9680080686,  +91-9928090907",mba@skit.ac.in,http://www.skit.ac.in,"Ramnagaria, Jagatpura, Jaipur"
"SGTU Gurgaon Contact Number, Address & Location Map, Gurgaon","0124-2278183/84/85, 1800 102 5661",info@sgtuniversity.org,http://www.sgtuniversity.ac.in,"Budhera, Gurugram-Badli Road, Gurugram- 122505, Haryana, India"
"SAGE University Bhopal Contact Number, Address & Location Map, Bhopal","+91-7566168002,+91-9826872300 | +91-7898924424",info@sageuniversity.in,http://www.sageuniversity.edu.in,"Sahara Bypass Road, Katara Hills Extension, Bhopal (M.P.) - 462022"
"HKBK bangalore Contact Number, Address & Location Map, Bengaluru",+91-9035522311,admissions@hkbkeducation.org,https://hkbk.edu.in/,"22/1, Off Manyata Tech Park, Nagavara, Bangalore, Karnataka, India- 560045"
"SIRT Bhopal Contact Number, Address & Location Map, Bhopal","+91-7554983154, +91-7773008591, +91-7773008592",sirtcounselling@sirtbhopal.ac.in,http://www.sirtbhopal.ac.in,"Ayodhya Bypass Road, Opposite Minal Residency, Bhopal Madhya Pradesh, India, 462041"
"Sir Padampat Singhania University Contact Number, Address & Location Map, Udaipur","+91-7409777775, +91-2957226095-100, +91-18008896555",admission@spsu.ac.in,http://www.spsu.ac.in,"Sir Padampat Singhania University Bhatewar Udaipur 313 601, Rajasthan"
"SAGE University Contact Number, Address & Location Map, Indore",+91-9522578382,admission@sageuniversity.in,http://www.sageuniversity.in,"Kailod Kartal, Indore-Dewas By-Pass Road, Indore -452020"
"Aravali College of Engineering and Management (ACEM), Faridabad Contact Number, Address & Location Map, Faridabad",+91-8527753336/7290082844/9560184316,info@acem.edu.in,http://www.acem.edu.in,"Aravali College of Engineering & Management, Jasana - Tigaon Road, Greater Faridabad"
"BALLARPUR INSTITUTE OF TECHNOLOGY Contact Number, Address & Location Map, Chandrapur",07172-243061 07172-230944,bit.ballarpur@gmail.com,http://www.bitedu.co.in,"Chandrapur, Maharashtra 442901"
"Ambalika Institute of Management & Technology (AIMT), Lucknow Contact Number, Address & Location Map, Lucknow",+91-9651828006 / 007,admission@ambalika.co.in,http://www.aimt.edu.in,"Maurawan Road, Mohanlalganj, Lucknow, Uttar Pradesh Pin Code : 226301"
"Shivajirao Kadam Group of Institution Contact Number, Address & Location Map, Indore",0731-3557650,admission@skitm.in,http://www.skitm.in,"Indore Bypass Road, Near Ralamandal, Tillore Village, Indore - 452020, Madhya Pradesh, India"
"Takshashila University Tindivanam Contact Number, Address & Location Map, Tindivanam","+91 9297523456, 04147-234567",Admission@takshiluniv.com,https://www.takshashilauniv.ac.in/,"Takshashila University Ongur, Tindivanam Taluk, Villupuram District, Tamilnadu"
"Goel Group of Institutions Contact Number, Address & Location Map, Lucknow","9696000444, 7307057515, 7307057514, 8874205304",goel.institute@gmail.com,http://www.goel.edu.in,"Goel Campus, Anora Kalan, Faizabad (Ayodhya) Road, Near Indira Canal, Lucknow - 226028"
"ITM COLLEGE OF ENGINEERING, Nagpur Contact Number, Address & Location Map, Nagpur",09320680678,jayshelar@itm.edu,http://www.itmnagpur.ac.in,"Khasra No. 180, Ghorpad Road, Near Dragon Palace, Ravidas Nagar, Kamptee, Maharashtra 441001"
"JK Lakshmipat University Contact Number, Address & Location Map, Jaipur",+91-141 7107500,admissions@jklu.edu.in,http://www.jklu.edu.in,"JK Lakshmipat University Near Mahindra SEZ, Ajmer Road, Mahapura, Rajasthan 302026"
"SAM Global University Contact Number, Address & Location Map, Bhopal","+91-9522104400, +91-96445 53399",enquiry@samglobaluniversity.ac.in,http://www.samglobaluniversity.ac.in,"Sam Global University,Agariya Chopra, Bhopal (M.P.) 462021"
"SRM University Delhi-NCR Contact Number, Address & Location Map, Sonepat","91+8816033301,91+8816033302,91+8816033303",admissions@srmuniversity.ac.in,http://www.srmuiversity.ac.in,"39, Rajiv Gandhi Education City, Sonipat , Haryana"
