College Name,Contact no,Email,Website,Address
"Siliguri Institute of Technology Contact Number, Address & Location Map, Darjiling",0353-2778002 / 2778004,register@sittechno.org admission@sittechno.org,http://www.sittechno.org/,"S.I.T Campus, Salbari, P.O. Sukna, Dt. Darjeeling, West Bengal - 734009, India"
"NIPS Hotel Management, Kolkata Contact Number, Address & Location Map, Kolkata",+91-6366782382,ranabir_nips@yahoo.co.in,http://www.nipsgroup.in,"MB 297, Sector V, Saltlake City, Kolkata 700102"
"XCHM Cuttack Contact Number, Address & Location Map, Cuttack",0671 232 2965,xaviercollege.hotelmanagement @gmail.com,http://www.xchm.in/,"Surya Vihar, Cuttack, Odisha 753012"
"Hindusthan College of Arts & Science Contact Number, Address & Location Map, Coimbatore","+ 91 98431 33333, +91 99433 44433",info@hindusthan.net,http://hindusthan.net/,"Hindusthan College of Arts and Science, Hindusthan Gardens, (Behind Nava India) Avinashi Road, Coimbatore u2013 641 028, TamilNadu, India."
"NIHMT Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",2431082,nihmt_dakwala@yahoo.co.in,http://nihmt.org/,"SMCU BUILDING, Vibekanada Marg, Adjacent to BMC Office, Bhubaneswar-751014"
"Amity University, Lucknow Contact Number, Address & Location Map, Lucknow","+91-522-2399418, +91-81-760-36599, +91-8176050071/72/73/74",admissionslko@amity.edu,http://www.amity.edu/Lucknow,"Malhaur (Near Railway Station), Gomti Nagar Extension,  Lucknow, Uttar Pradesh 226010."
"Heritage Institute of Hotel and Tourism Contact Number, Address & Location Map, Agra","+91 - 99979950901, 18005323000",hihtagra@gmail.com,http://www.hihtworld.com,"Heritage Knowledge City - 13KM Miles Stone, Bamrauli Katara, Fatehabad Road, Agra"
"St. Alphonsa College of Hotel Management Contact Number, Address & Location Map, Calicut",0495 2462660,director@alphonsacollege.com,http://alphonsacollege.com/,"Puthiyanirath,ElathurrnCalicutrn673303"
"ITM - Institute of Hotel Management Contact Number, Address & Location Map, Mumbai",+91-022-49147200,hmct@itm.edu,https://www.itm.edu/about-itm-group/,"TM - Institute of Hotel Management Plot No D-222/28, Near Bafana Motors, ABB and Airtel Lane,MIDC, Shirvane, Nerul,Navi Mumbai 400706"
"Indian Institute of Hospitality & Management Contact Number, Address & Location Map, Vasai","+91-8554022555, +91-9324961240",iihmvasai@gmail.com,http://www.iihm.co.in/,"Plot No.44, Shastri Nagar, Near Ganpati Mandir, Vasai (W), Distt.- Palghar - 401202"
"Dr. D.Y. Patil Institute of Hotel Management and Catering Technology Contact Number, Address & Location Map, Pune",+91 20 22932624,info.hmct@dypvp.edu.in,http://www.hmct.dypvp.edu.in/,"Thatawade, Pune - 411 033,Maharashtra, India."
"Institute of Advance Education and Research Contact Number, Address & Location Map, Kolkata",+91-8001110000,admission@iaer.in,http://www.iaer.in,"Bengal Intelligent Park , Delta Wing , Block EP & GP, Plot A2 & M2, Sector V, Bidhannagar, Kolkata, West Bengal 700091"
"ICE Mumbai Contact Number, Address & Location Map, Mumbai","+91-8767085000, +91-9321156111, +91-8286449555",icenerul@gmail.com,http://www.icecollege.in/,"ICE College, Balaram patil school, Sector-23, Darave gaon behind Nerul police station, Nerul East"
"CII Institute of Hospitality Kolkata - Powered by Save Max Global Education Contact Number, Address & Location Map, Kolkata",+91-9748553111,admission.kol@savemaxglobaledu.com,http://www.savemaxglobaledu.com,"Salt Lake, Sector-05, Near Technopolis, Heart Of The City"
"Monarch International College of Hotel Management Contact Number, Address & Location Map, Ooty",91-9843010087,naliniappaji@monarchcollege.com,http://www.monarchcollege.com/,"Forest Gate, Pudumund, Ooty, Tamil Nadu, India- 643067"
"Benson College of Hotel Management & Culinary Arts Contact Number, Address & Location Map, Chennai",+91 98418 22711,college@bensongroup.in,http://bensongroup.in/,"9, Mounasamy Madam St, Venkatapuram, Ambattur, Chennai"
"RVSCAS Coimbatore Contact Number, Address & Location Map, Coimbatore",0422 2687 421,info@rvsgroup.com,http://rvscas.ac.in,"242 u2013 B, Trichy Road, Sulur, Coimbatore u2013 641 402. Tamilnadu, South India"
"Canan School of Catering & Hotel Management Contact Number, Address & Location Map, Chennai",hospitality@cananschool.org,http://www.cananschool.org/,"1/75, POONAMALLEE HIGH ROAD, NERKUNDRAM, CHENNAI - 600107"
"Dr. M.G.R. Educational And Research Institute Contact Number, Address & Location Map, Chennai","+91-4423782176 ,+91-4423782186, +91-4423782085",contact@drmgrdu.ac.in,http://www.drmgrdu.ac.in,"E.V.R Periyar Salai (NH4 Highway), Maduravoyal, Chennai - 600095. Tamilnadu, India."
"Bengal Institute of Technology & Management Contact Number, Address & Location Map, Birbhum","+91-9007030104, +91-9007030142, +91-9007030162",Director@Bitm.Org.In,http://www.bitm.org.In,"Bitm Campus, Sriniketan Bypass, Daranda , P.S-Illambazar,Birbhum, West Bengal,Pin-731236"
"NASC Coimbatore Contact Number, Address & Location Map, Coimbatore","+91-4222623055, 2252672, 2252673",admissions@nehrucolleges.com,http://www.nehrucolleges.net,"Nehru Gardens TM Palayam, Coimbatore 641008"
"Amity University Jaipur Contact Number, Address & Location Map, Jaipur","+91-1426-405555 ,+91-1426-405678",admissionsjpr@amity.edu,http://www.amity.edu/jaipur,"SP-1, Kant Kalwar, RIICO Industrial Area, NH-11C"
"MSIHMCT Pune Contact Number, Address & Location Map, Pune",25676640,contact@msihmct.org,http://www.msihmctrs.in/,"412-C,K.M.Munshi Road, Shivaji Nagar Pune 411016"
"Worldwide Management Studies (WMS) Contact Number, Address & Location Map, Kolkata",+91-9830301217/+91-9830301218,wmsadmission@gmail.com,http://www.worldwide.org.in,"Cf-176, Cf Block. Sector-1. Salt Lake City. Near Swimming Pool. Kolkata- 700064"
"Mahatma Jyoti Rao Phoole University Contact Number, Address & Location Map, Jaipur","1800212334444, 9929604024",admission.mjrp@gmail.com,https://www.mjrpuniversity.ac.in/,"Ram Nagar Ext, New Sanganer Rd, Sodala, Jaipur, Rajasthan 302019"
"GGSIPU Contact Number, Address & Location Map, New Delhi",+91-11-25302170,ggsipu.pr@rediffmail.com,http://www.ipu.ac.in,"Guru Gobind Singh Indraprastha University Sector - 16C, Dwarka, New Delhi - 110078 (India)"
"Suryadatta Group of Institutes Contact Number, Address & Location Map, Pune","+91-20-67901300, 67901332, 67901310, +91-9763266829, +91-020-24330435,",admission@suryadatta.edu.in,http://www.suryadatta.org,"Sr. No. 342, Patil Nagar, Bavdhan (Bk.), Pune - 411021, Maharashtra, India."
"Jagannath Community College, Sector-3, Rohini Contact Number, Address & Location Map, Delhi",+91-1145184100,admissions@jims.in,http://www.jims.in,"Community Centre, (Near Police Station), Sector-3, Rohini, Delhi-110085."
"Mahendra Nath Ghosh Educational and Welfare Trust Contact Number, Address & Location Map, Kolkata",+91-7980191441 +91-79801 91435,info@mngacademy.in,http://www.mngacademy.in,"7, Suren Tagore Rd, Gariahat Kolkata - 700019,West Bengal"
"BIT Mesra Contact Number, Address & Location Map, Ranchi",0651-2275402/2276502,pkbarahi@bitmesra.ac.in,https://www.bitmesra.ac.in/,"Birla Institute of Technology, Mesra,Ranchi, Jharkhand 835215"
"BHU Contact Number, Address & Location Map, Varanasi",0542 236 8558,ims@gmail.com,http://www.bhu.ac.in/ims/ayurveda/ayurveda_about.htm,"Kabir Colony, Banaras Hindu University Campus, Varanasi, Uttar Pradesh 221005"
"NIMS University Contact Number, Address & Location Map, Jaipur","+91-9116010414, +91-7412077155, +91-9116010433",admissions@nimsuniversity.org,http://www.nimsuniversity.org,"NIMS UNIVERSITY RAJASTHAN Jaipur-Delhi Highway (NH-11C), Jaipur 303121, Rajasthan, INDIA"
"Central Institute of Hotel and Hospitality Management Contact Number, Address & Location Map, Barrackpore","+91-3329510029 , +91-8013990366, +91-9163453155, +91-9903693345, +91-8910108921, +91-700347623",csmskol@gmail.com,http://www.cihmindia.in,"Anaddapuri Post Office,Near Barrackpur 4No Platform,Annadapuri Kolkata 700122, Barrackpore, Kolkata, West Bengal 700120"
"JB Institute of Hospitality Management Contact Number, Address & Location Map, Kolkata","+91-8420754790, +91-7604011782, +91-3325606677",info@jbihm.com,https://jbihm.com,"4/1 Dumdum Road, Nager bazar, Kolkata-700074"
"CII Institute of Hospitality Kolkata Contact Number, Address & Location Map, Kolkata",+91-8700554435,admissions@ciiih.com,https://www.ciiih.com/kolkata,"406-405, DLF City Court , Sikanderpur"
"Vivekananda Institute of Advanced Studies Contact Number, Address & Location Map, Kolkata",+91-7088506070/+91-7044040459,admission@vias.in,https://www.vias.in,"MB -637, Salt Lake, Sector V, Mahishbathan, Kolkata, West Bengal"
"Annex College of Management Studies (ACMS), Kolkata Contact Number, Address & Location Map, Kolkata",+91-9903912045/46/47,admissions@annexcollege.ac.in,https://annexcollege.ac.in/,"BD-91, Salt Lake Bypass,Sector-1,Bidhannagar, Kolkata,West Bengal"
"Swami Vivekananda Institute of Modern Science Contact Number, Address & Location Map, Kolkata",+91-8335043359/91-9007846840,info@svist.org,https://svims.in/,"Karbala More, Sonarpur Station Road, PO- Narendrapur, Kolkata-700103"
"Swami Vivekananda University Contact Number, Address & Location Map, Kolkata",+91-9681154678,info@swamivivekanandauniversity.ac.in,https://www.swamivivekanandauniversity.ac.in/,"Malir Math, Kolkata, West Bengal 700121"
"FIEM Kolkata Contact Number, Address & Location Map, Kolkata",+91-9330291674,admissions@teamfuture.in,http://www.futureeducation.in,"Sonarpur Station Road, Kolkata 700150"
"George College Sealdah Contact Number, Address & Location Map, Kolkata","033 41816622, 03341816633",enquiry@georgecollege.org,http://www.grorgecollege.org,"136 B B Ganguly Street,Kolkata:700012"
"Gandhi Institute of Management and Technology Contact Number, Address & Location Map, Kolkata",+91-9830227324,gurukulsarbani@gmail.com,http://www.gimtindia.in,"AG-7,Sector-2, Salt Lake City, Kolkata, West Bengal, India"
"Kasturi Institute of Management Contact Number, Address & Location Map, Coimbatore",914226552890,enquiry@kasturiaviation.com,http://www.kasturiaviation.com/,The Kasturi Corporate 1ACivil Aerodrome RoadCoimbatore - 641014Tamil NaduIndia
"GEMS bangalore Contact Number, Address & Location Map, Bengaluru","+91 9980288869, +91 9880926611,   +91 9632205138, +91 9845125069",scalinggreaterheights@gemsbschool.com,http://www.gemsbschool.com,"Great Eastern Management School,   Royal Cottage, The Bangalore Palace,    Vasanthnagar, Bangalore - 560052"
"Quest Group of Institutions Contact Number, Address & Location Map, Mohali","+91-99156 75500, +91-99156 76500",admission@questgoi.org,http://www.questgoi.org/,"Landran-Sirhind Highway, Jhanjeri, Sahibzada Ajit Singh Nagar (Mohali), Punjab 140307"
"ISM Ranchi Contact Number, Address & Location Map, Ranchi","+91-8797131841,+91-7858001234",info@ismr.ac.in,http://www.ismr.ac.in,"ISM Campus, Pundag, Ranchi ,Jharkhand, India"
"Nalanda Institute of Advanced Studies Contact Number, Address & Location Map, Kolkata",033-4015 2525,niaskol@gmail.com,http://www.nias.co.in,Nalanda Institute of Advanced StudiesEN-13Sector VSalt Lake CityKolkataWest BengalIndia- 700091
"Aimfill International (AIMFILL), Thiruvananthapuram Contact Number, Address & Location Map, Thiruvananthapuram",04713999333,info@aimfillcampus.com,http://www.aimfillcampus.com/,"Aimfill International,Thyvila Rd,Santhi Nagar, Pulimoodu,Thiruvananthapuram, Kerala 695001"
"BNPG Udaipur Contact Number, Address & Location Map, Udaipur",+91-294-2422934,info@bninstitute.org,http://www.bninstitute.org/bngpHistory.html,UdaipurRajasthan
"DMS Puducherry Contact Number, Address & Location Map, Puducherry",0413 - 2655179,head.dms@pondiuni.edu.in,http://www.pondiuni.edu.in/department/department-management-studies,"Pondicherry University,Bharat Ratna Dr. B.R.Ambedkar Administrative Building,R.V.Nagar, Kalapet,Puducherry u2013 605014."
"Delhi Technical Campus (DTC), Bahadurgarh Contact Number, Address & Location Map, Bahadurgarh",+91-9992472200,info@dtcmail.in,http://www.delhitechnicalcampus.com/,"4th KM Mile Stone,Bahadurgarh-Badli-Gurgaon Road,, Near Sec-13, Naya Gaon , Bahadurgarh, Haryana, India- 124507"
"BBDNITM Lucknow Contact Number, Address & Location Map, Lucknow",0522 - 3911000,info@bbdnitm.ac.in,http://bbdnitm.ac.in/,BBD CityFaizabad RoadLucknowUttar PradeshIndia
"IMS Kolkata Contact Number, Address & Location Map, Kolkata","+91-9007027585, +91-7003196293",imsbschool@gmail.com,https://ims-cal.org/,"E.M.Bypass, 93, Mukundapur Main Road (Near Devi Shetty Hospital), Kolkata, West Bengal."
"Fatima College Contact Number, Address & Location Map, Madurai",0452 266 8016,fatimacollegemdu@gmail.com,http://www.fatimacollegemdu.org,"Mary Land,, Madurai, Tamil Nadu 625018"
"Institute of Logistics & Aviation Management (ILAM), Mumbai Contact Number, Address & Location Map, Mumbai",0091 022-282460,ilaminstitute2014@gmail.com,http://www.ilamindia.in,"C-9, Central Road No. 22,MIDC Industrial Area,Marol, Andheri (East),Mumbai 400093 ,(Landmark Second Left from Hotel Tunga Paradise)"
"IIBS bangalore Contact Number, Address & Location Map, Bengaluru","+91-9000453555, +91-8088422549",airportcampus@iibsonline.com,http://www.iibsonline.com,"#75, Muthugadahalli,  Bangalore North Jala Hobli,  Near International Airport,  Bangalore-562157"
"ITM Business School (ITMBS), Mumbai Contact Number, Address & Location Map, Mumbai",022- 3383 5500,pgdm.admissions@itm.edu,http://www.itm.edu/,"Plot 25 & 26, Institutional Area, Sector 4, Kharghar (E), Navi Mumbai - 410 210"
"Prestige Institute of Management (PIM), Gwalior Contact Number, Address & Location Map, Gwalior",07512470724,admissions@prestigegwl.org,http://prestigegwl.org/,"Airport Road, Opposite Deendayal Nagar,Gwalior - 474020"
"Northwest College for Advanced Learning Contact Number, Address & Location Map, Delhi",8587878713,msinghvi@iciws.com,http://www.northwestcollege.in/,"Office Address - 6 Eastern Avenue, Maharani Bagh, Delhi, Delhi, India- 110065"
"Indian Institute of Tourism and Travel Management (IITTM), Nellore Contact Number, Address & Location Map, Nellore",+91-861 - 2353199,iittmnlr@gmail.com,http://www.iittmsouth.org/,Parthasarathi NagarN.C. Factory(BO)Muthukur Road . A.PNelloreAndhra PradeshIndia- 524004
"IIMR Pharma Business School Contact Number, Address & Location Map, Delhi",01122010280,mail@iimrindia.com,http://www.iimrindia.com/courses.html,"D-354, Vikas Marg, Opposite Laxmi Nagar Metro Station Gate No-5, Lakshmi Nagar, Delhi, Delhi, India-110092"
"ICMT Jodhpur Contact Number, Address & Location Map, Jodhpur",mail@indraprastha.com,http://www.icmt.ac.in/,"CYB - 5, Software Technolog Parks of India, RIICO heavy industrial area, Basni, Near Saras Diary, Jodhpur, Rajasthan, India"
"MLRSM - Institute of Hotel Management Lucknow Contact Number, Address & Location Map, Lucknow",9450650965,mlrsm.edu@gmail.com,http://www.mlrsmihm.com/,INDUSTRIAL AREA SAROJINI NAGAR LAND MARKS SCOOTER INDIA PETROL PUMP
"IBMR Kolkata Contact Number, Address & Location Map, Kolkata",+91 33-2440-6755,info@ibmr.edu.in,http://www.ibmrkolkata.ac.in/,"6/1, Swinhoe Street, Kolkata - 700019"
"Amity School of Communication Contact Number, Address & Location Map, Delhi",01204392306,asharma9@amity.edu,http://www.amity.edu/asco,"Amity Head Office, E - 25, Defence Colony, Delhi, India"
"DIPS Paramedical & Management Institute Contact Number, Address & Location Map, New Delhi",01122755399,dips.delhi@yahoo.co.in,http://www.dipsindia.co.in/,"D-37/5 Acharya Niketan,Mayur Vihar, Phase-I, Delhi-110091"
"UEI Global (UEI), Dehradun Contact Number, Address & Location Map, Dehradun",09716906880,info@uei-global.com,http://www.uei-global.com/bba_mba_hotel_management_institute_business__school_college_dehradun.aspx,"1/10, Saharangapur Road, Rajpur Road,, Rajpur Road, Dehradun, Uttarakhand, Dehradun, Uttarakhand 248001"
"Vedatya Institute Contact Number, Address & Location Map, Gurgaon","+91-9711310079, +91-8595650943, +91-7042422389, +91-7042422358",admissions@vedatya.ac.in,http://www.vedatya.ac.in,"Vedatya Institute, Sohna Road, Garhi Bazidpur, Gurugram, Haryana - 122102"
"Bharatiya Vidya Bhavan Institute of Management Science Contact Number, Address & Location Map, Kolkata","+91-33-23351283/84,  +91-9830605544 / 9477105363",admin@bimskol.org,http://www.bimskol.org,"Bharatiya Vidya Bhavan Institute of Management Science Block FA, Sector III, Saltlake City Kolkata- 700 097, West Bengal"
"Aditya Institute of Management Studies and Research (AIMSR), Mumbai Contact Number, Address & Location Map, Mumbai",+91-8080112200,admissions@aimsr.edu.in,http://www.aimsr.edu.in,"Aditya Educational Campus, R. M. Bhattad Road, Ram Nagar, Borivali West, Mumbai - 400092."
"T. John College Contact Number, Address & Location Map, Bengaluru","+91 80 49030555, +91 80 25597817",info@tjohncollege.com,http://www.tjohncollege.com/,No. 88/1Gottigere  Bannerghatta RoadBangaloreKarnataka 560 083India.
"PCMT Kolkata Contact Number, Address & Location Map, Kolkata",+91 (0)33 2497 8238,pcmt@pcmt-india.net,http://www.pcmt-india.net,Bengal Pailan ParkSector 1 Phase 1 Amgachia RoadJokaKolkata 700104
"Aimfill International (AIMFILL), Bangalore Contact Number, Address & Location Map, Bengaluru",080-44999333,info@aimfillcampus.com,http://www.aimfillcampus.com,"JAYANAGAR 4th Block, Bangalore, India 550010"
